goal	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed
0	57.38076	29.68164	0	0	0	0	0	0	0
0	104.30882	25.49078	0	1	1	0	0	0	0
0	46.02303	31.68343	0	0	0	0	0	0	0
0	102.46176	18.53672	0	1	0	0	0	0	0
0	61.06135	43.19317	0	0	0	0	0	0	0
0	139.31063	28.22269	0	0	0	0	0	0	0
0	35.24758	27.55104	0	0	0	0	0	0	0
0	100.35905	9.4541	1	0	0	0	0	0	0
0	128.26795	31.96952	0	0	0	0	0	0	0
0	117.69947	27.10646	0	0	0	0	0	0	0
0	107.1545	32.54796	0	0	0	0	0	0	0
0	151.81102	17.35886	1	1	1	0	0	0	0
0	137.1211	13.37348	0	1	0	0	0	0	0
0	80.74659	18.03469	0	0	0	0	0	0	0
0	47.21966	36.51411	0	0	0	0	0	0	0
0	66.40685	36.2283	0	0	0	0	0	0	1
0	73.30076	32.36495	0	1	1	0	0	0	0
0	12.22795	33.04981	0	1	1	0	0	0	0
0	155.95578	35.58792	0	0	0	0	0	0	0
0	48.84245	37.98631	0	0	0	0	0	0	0
0	101.46953	14.08119	0	1	0	0	0	0	0
0	61.76255	6.12944	1	1	0	0	0	0	0
0	172.44366	9.88585	0	1	0	0	0	0	1
0	109.35079	17.8059	0	1	0	0	0	0	0
0	79.69515	26.83282	0	0	0	0	0	0	1
0	145.40771	21.1367	0	1	0	0	0	0	0
0	14.17234	20.42156	0	0	0	0	0	0	0
0	64.31186	26.29924	0	0	0	0	0	0	0
0	61.27073	30.79026	0	0	0	0	0	0	0
0	107.73531	23.30772	0	0	0	0	0	0	0
0	111.35438	14.28041	0	0	0	0	0	0	0
0	45.96634	29.34911	0	1	1	0	0	0	0
0	89.37724	18.40109	0	0	0	0	0	0	0
0	67.3996	22.63846	0	0	1	0	0	0	0
0	136.90915	29.71498	0	0	0	0	0	0	0
0	55.72746	30.01083	0	1	0	0	0	0	0
0	108.52216	20.77619	0	0	1	0	0	0	1
0	116.65702	27.86144	0	0	0	0	0	0	0
0	89.09062	12.60159	1	1	0	0	0	0	0
0	64.26929	27.64073	0	0	0	0	0	0	0
0	80.1807	26.38655	0	0	0	0	0	0	0
0	12.89374	8.51469	0	1	0	0	0	0	0
1	158.19859	4.30813	0	1	0	0	0	0	0
0	98.1301	8.48528	1	1	1	0	0	0	0
0	53.25253	28.08006	0	0	0	0	0	0	0
0	50.31455	18.32212	0	0	0	0	0	0	0
0	69.14554	24.71943	0	0	0	0	0	0	0
0	144.53217	28.60857	0	0	0	0	0	0	0
0	148.42581	11.2681	1	1	1	0	0	0	0
0	138.12213	7.78974	1	1	0	0	0	0	0
0	67.87806	13.27742	0	1	0	0	0	0	0
0	32.31962	17.39483	1	1	1	0	0	0	0
0	109.73269	19.54789	0	0	1	0	0	0	0
0	130.60129	17.51713	0	0	0	0	0	0	0
0	42.60882	32.2014	0	1	0	0	0	0	0
1	92.29061	17.51399	0	0	0	0	0	0	0
1	77.67223	15.45639	0	0	0	0	0	0	0
0	92.26475	17.71384	0	1	0	0	0	0	0
0	142.01911	23.72446	0	0	0	0	0	0	0
0	134.15748	28.85308	0	0	0	0	0	0	0
0	112.19029	8.20792	1	1	0	0	0	0	0
0	125.27242	5.02195	1	1	0	0	0	0	0
0	50.78239	11.22943	1	1	1	0	0	0	0
1	52.09127	29.7849	0	0	0	0	0	0	0
1	109.95159	15.53222	0	1	0	0	0	0	0
0	107.61816	15.52836	0	0	0	0	0	0	0
0	97.02473	21.25959	0	1	1	0	0	0	0
0	112.39597	19.68477	0	0	0	0	0	0	0
0	27.5858	20.08308	0	0	0	0	0	0	0
0	62.53978	14.31258	1	1	0	0	0	0	0
1	78.03795	12.06192	0	0	0	0	0	0	0
1	132.77604	14.57738	0	0	0	0	0	0	0
0	99.67336	8.92693	1	1	0	0	0	0	0
0	28.96006	23.544	0	0	0	0	0	0	0
0	65.35082	25.41594	0	0	0	0	0	0	0
0	123.29942	24.40738	0	1	0	0	0	0	0
0	75.5234	28.40176	0	1	1	0	0	0	0
0	140.91556	29.50203	0	1	1	0	0	0	0
0	81.28527	13.86001	1	1	0	0	0	0	0
0	25.08359	10.37882	1	1	1	0	0	0	0
0	143.18252	21.86001	0	0	0	0	0	1	0
0	92.90102	29.63798	0	0	0	0	0	0	0
0	64.51275	30.90793	0	0	0	0	0	0	1
0	98.41235	14.35444	0	0	0	1	0	0	0
0	91.45022	7.90253	1	1	0	0	0	0	0
0	57.99462	16.03777	0	0	0	0	0	0	0
0	62.82973	12.70157	0	0	0	0	0	0	1
0	86.76746	30.14797	0	0	0	0	0	0	0
0	68.7204	10.1951	1	1	0	0	0	0	0
0	121.45206	12.07394	1	1	0	0	0	0	0
1	39.74973	13.13659	0	0	0	0	0	0	0
0	123.57593	13.923	0	0	0	0	0	0	0
1	132.18444	4.31856	0	1	0	0	0	0	0
0	111.58898	35.05952	0	0	0	0	0	0	0
0	92.60256	28.62953	0	1	1	0	0	0	0
1	99.36019	9.2228	0	1	0	0	0	0	0
0	100.11204	15.94773	0	0	0	0	0	0	0
0	139.24845	24.81693	0	0	0	0	0	0	0
0	113.67054	15.94114	0	0	0	0	0	0	0
0	107.16489	27.10738	0	0	0	0	0	0	0
0	81.52886	28.51105	0	0	0	0	0	0	0
0	17.90445	20.49244	0	0	0	0	1	0	0
0	133.9306	26.52112	0	0	1	0	0	0	0
0	30.32361	24.56013	0	0	1	0	0	0	0
0	89.41537	19.60102	0	0	0	0	0	0	0
1	98.24071	29.30256	0	0	0	0	0	0	0
0	66.35855	27.18124	0	0	0	0	0	0	0
0	145.71312	29.28976	0	1	1	0	0	0	0
0	122.9694	13.23065	0	1	1	0	0	0	0
0	34.1515	20.66325	0	1	0	0	0	0	0
0	80.21759	8.82836	1	1	0	0	0	0	0
0	27.44646	29.07232	0	0	0	1	0	0	0
0	64.88517	21.20472	0	0	0	0	0	1	0
0	131.25236	16.22745	0	0	0	0	0	0	0
0	83.63719	27.97231	0	0	0	0	0	0	0
0	73.30076	5.22015	1	1	1	0	0	0	0
0	101.853	8.27647	0	1	0	0	0	0	0
0	98.67317	11.9365	0	1	1	0	0	0	0
0	25.2135	24.64833	0	0	0	0	0	0	0
0	28.55962	8.99444	0	1	1	0	0	0	0
0	44.51853	25.2446	0	1	1	0	0	0	0
0	95.85601	11.76138	0	1	1	0	0	0	0
0	95.46909	9.44299	1	1	1	0	0	0	0
0	154.09349	19.45508	0	0	0	0	0	0	0
0	76.48343	21.39252	0	0	0	0	0	0	0
1	99.8193	10.55462	0	0	0	0	0	0	0
0	112.19546	27.00074	0	0	0	0	0	0	0
0	118.68615	12.08305	1	1	1	0	0	0	0
0	76.72765	30.92604	0	0	0	0	0	0	0
0	23.0026	23.03128	0	0	0	0	0	0	0
0	130.45057	32.98439	0	0	0	0	1	0	0
0	14.98163	7.34983	1	1	0	0	0	0	0
1	67.40541	17.43846	0	0	0	0	0	1	0
0	43.8864	32.74523	0	0	0	0	0	0	0
0	76.25935	28.20727	0	0	0	0	0	0	0
0	143.31513	18.5801	0	0	0	0	0	0	0
0	89.14914	20.20223	0	1	0	0	0	0	0
0	136.27871	31.68627	0	1	1	0	0	0	1
0	67.43299	16.67693	0	0	0	0	0	0	0
0	65.80375	24.88634	0	0	0	0	0	0	0
0	34.6268	42.4125	0	0	0	0	0	0	1
0	81.14204	7.79295	1	1	0	0	0	0	0
1	48.41094	10.69626	0	1	1	0	0	0	0
1	131.98721	5.38145	0	1	0	0	0	0	0
0	116.56505	7.60263	0	1	0	0	0	0	0
0	102.06131	23.92823	0	1	1	0	0	0	0
0	37.15093	32.62039	0	0	0	0	0	0	0
0	103.8407	14.21267	1	1	0	0	0	0	0
0	121.4948	16.65323	1	0	0	0	0	0	0
0	73.94578	28.92819	0	0	0	0	0	0	0
0	124.29507	26.26652	0	0	0	0	0	0	0
0	60.11717	15.45477	1	0	0	0	0	0	0
0	75.82194	29.39541	0	0	0	0	0	0	0
0	51.89242	25.92605	0	0	0	0	0	0	0
0	89.08335	25.0032	0	1	0	0	0	0	0
0	106.90516	31.98203	0	0	0	0	0	0	0
0	86.04575	21.75178	0	0	0	0	0	0	0
0	77.09259	14.77329	0	0	0	0	0	0	0
0	79.27114	9.66902	1	1	0	0	0	0	0
0	74.53878	9.75295	1	1	1	0	0	0	0
0	138.48579	27.91165	0	0	0	0	0	0	0
0	128.90414	14.64923	0	1	0	0	0	0	0
0	95.80673	11.86086	1	1	0	0	0	0	0
0	99.46232	10.94897	1	1	1	0	0	0	0
0	74.90843	18.43583	0	0	0	0	0	0	0
0	99.05466	25.41673	0	0	0	0	0	0	0
1	147.36061	28.7383	0	0	0	0	0	0	0
0	160.34618	19.32589	1	1	0	0	0	0	0
0	73.96273	25.70019	0	0	0	0	0	0	0
1	154.20397	6.66408	0	0	0	0	0	0	0
0	112.53679	15.9154	0	1	0	0	0	0	0
0	49.03771	12.05073	0	1	1	0	0	0	0
0	138.36646	20.47071	0	0	0	0	0	0	0
0	130.64578	13.97033	0	0	0	0	1	1	0
0	77.18679	28.40739	0	0	0	0	0	0	1
1	99.49933	25.44897	0	0	0	0	0	0	0
0	30.18058	16.31104	0	0	0	0	0	0	0
0	71.01415	32.88921	0	0	0	0	0	0	0
0	96.00901	24.83647	0	0	0	0	0	0	0
0	31.56448	26.17212	0	0	0	0	0	0	0
0	147.04445	28.12561	0	0	0	0	0	0	0
0	71.56505	10.75174	0	1	0	0	0	0	0
0	41.33221	22.10701	0	0	0	0	0	0	0
0	66.0804	13.56503	1	1	0	0	0	0	0
0	131.27594	11.97539	1	1	0	0	0	0	0
0	27.37056	25.44897	0	0	0	0	0	0	0
0	38.29016	19.36595	0	0	0	0	0	0	0
0	126.02737	12.24132	1	1	1	0	0	0	0
0	132.44385	15.85497	0	0	0	0	0	0	0
0	103.93004	26.16964	0	0	0	0	0	0	0
1	149.79676	23.25726	0	0	0	0	0	0	0
0	151.65431	34.54157	0	1	0	0	0	0	0
0	143.1301	22.5	0	0	0	0	0	0	0
1	22.28559	19.77726	0	0	0	0	0	1	0
1	136.84761	15.3522	0	0	0	0	0	0	0
0	78.87081	31.08456	0	0	0	0	0	0	0
0	128.99903	26.37821	0	0	0	0	0	0	0
0	132.72755	17.83312	0	0	0	0	0	0	0
0	123.69007	14.78276	1	1	1	0	0	0	0
0	104.3756	24.56929	0	0	0	0	0	0	0
0	82.68879	26.71722	0	1	0	0	0	0	0
0	26.0535	25.04496	0	0	0	0	0	0	0
0	153.24585	27.10129	0	0	0	0	0	0	0
1	117.80146	12.43543	0	0	0	0	0	0	0
0	38.65981	19.84969	0	0	0	0	0	0	0
0	153.58494	34.16724	0	0	0	0	0	0	0
0	137.95312	35.68557	0	0	0	0	0	0	0
0	49.4556	10.92245	0	0	0	0	0	0	0
0	63.66231	11.26987	1	0	0	0	0	0	0
0	133.29382	16.62438	0	0	0	0	0	0	0
0	15.70099	22.54107	0	0	0	0	0	0	0
0	105.77007	22.44482	0	0	0	0	0	0	0
0	101.99929	29.3411	0	0	0	0	0	0	0
0	140.55127	32.89331	0	1	0	0	0	0	0
1	95.98495	12.46796	0	1	0	0	0	0	0
1	64.58071	22.36515	0	0	0	0	0	0	0
0	150.60395	8.14923	0	0	0	0	0	0	0
0	74.39338	18.58521	0	0	0	0	0	0	0
0	153.43495	16.09969	0	1	1	0	0	0	1
0	115.24725	33.05783	0	1	0	0	0	0	0
0	120.01456	28.98724	0	0	0	0	0	0	0
0	109.22157	27.64091	0	0	0	0	0	0	0
0	99.23417	33.02802	0	0	0	0	0	0	0
0	35.80642	24.78427	0	0	0	0	0	0	0
0	99.46232	19.46484	0	1	0	0	0	0	1
0	164.27907	14.02462	0	1	1	0	0	0	0
0	128.29016	9.68297	0	1	0	0	0	0	0
0	59.77816	11.92015	0	1	0	0	0	0	0
0	131.68222	9.77446	1	1	0	0	0	0	0
1	55.38181	18.83454	0	0	0	0	0	0	0
0	99.95063	11.57411	0	0	0	0	0	0	0
0	96.36357	27.06677	0	1	0	0	0	0	0
0	81.59663	8.8955	1	1	1	0	0	0	0
0	57.91781	7.90759	0	1	1	0	0	0	0
0	133.39998	12.66215	0	1	0	0	0	0	0
0	149.00295	29.51491	0	0	0	0	0	0	0
0	134.5082	32.95239	0	1	0	0	0	0	0
0	136.7357	14.00714	0	1	0	0	0	0	0
0	72.78393	14.86607	0	1	0	0	0	0	0
0	85.19205	21.47557	0	0	0	0	0	0	0
0	126.31365	10.30049	0	1	0	0	0	0	0
0	150.66211	15.7156	0	1	0	0	0	0	0
0	41.94951	22.58871	0	0	0	0	0	0	0
0	39.52263	15.55667	0	1	0	0	0	0	0
0	45.48761	33.23522	0	0	0	0	0	0	0
0	65.7508	12.17415	0	1	0	0	0	0	0
0	96.59061	25.26697	0	1	0	0	1	0	0
0	15.45456	17.63774	0	0	0	0	0	0	0
0	125.53768	9.46256	0	0	0	0	0	0	0
0	164.50515	10.48094	0	0	0	0	0	0	0
0	69.44395	12.81601	1	1	1	0	0	0	0
0	71.15187	26.31083	0	1	0	0	0	0	0
0	15.28999	14.41007	0	1	1	0	0	0	0
0	124.63368	23.57796	0	0	0	0	0	0	0
0	28.32744	29.08264	0	0	0	0	0	0	0
0	40.97801	36.29325	0	0	0	0	0	0	0
0	120.48894	24.83385	0	0	0	0	0	0	0
0	60.52411	36.98757	0	0	0	0	0	0	0
0	102.05676	10.53233	1	1	0	0	0	0	0
0	81.91062	19.89799	0	0	0	0	0	0	1
0	131.23949	30.18775	0	0	0	0	0	0	0
0	105.33061	33.28438	0	0	0	0	0	0	0
0	129.26832	19.11675	0	0	0	0	0	0	0
0	139.0095	30.33842	0	0	0	0	0	0	0
0	42.4105	14.08581	1	1	1	0	0	0	0
0	152.74049	36.89783	0	0	0	0	0	0	0
0	12.3665	19.14419	0	0	0	0	0	0	0
0	47.32338	29.65215	0	0	0	0	0	0	0
0	129.61069	11.29292	1	1	0	0	0	0	0
0	60.68246	23.28197	0	1	0	0	0	0	0
0	103.5052	23.55122	0	1	1	0	0	0	0
0	45.56727	21.42639	0	1	0	0	0	0	0
0	92.34687	24.42048	0	0	0	0	0	0	0
0	25.65926	33.94775	0	1	1	0	0	0	0
0	11.22889	13.86542	1	1	1	0	0	0	0
0	145.0806	12.92749	0	1	0	0	0	0	0
0	149.97772	28.18102	0	0	0	0	0	0	0
0	114.24743	26.54148	0	0	0	0	0	0	0
0	63.80881	27.41478	0	0	0	0	0	0	0
0	77.54175	17.61477	1	0	0	0	0	0	0
0	106.35108	25.22003	0	1	1	0	0	0	0
0	120.30268	17.83704	0	0	0	0	1	1	0
0	148.30918	27.03035	0	0	0	0	0	0	0
0	124.16475	33.47731	0	0	0	0	0	0	0
0	48.54477	16.01125	0	1	0	0	0	0	0
0	51.61346	9.82344	0	1	0	0	0	0	0
0	110.15761	25.24639	0	0	0	0	0	0	0
0	99.86581	16.34166	1	1	0	0	0	0	0
0	80.73548	14.28636	0	0	0	0	0	0	0
0	55.38886	17.25341	0	0	0	0	0	0	0
0	125.35794	33.35161	0	0	0	0	0	0	0
0	84.65926	35.45391	0	0	0	0	0	0	0
0	31.57982	27.11549	0	0	0	0	0	0	0
0	49.89909	9.93579	1	1	1	0	0	0	0
0	45.1496	27.08228	0	1	0	0	1	0	0
0	52.78356	9.92018	1	1	1	0	0	0	0
0	75.21132	12.92826	1	1	0	0	0	0	0
0	134.79754	20.01125	0	1	0	0	0	0	0
0	78.57494	29.2802	0	0	0	0	0	0	0
0	137.52612	9.62601	0	1	0	0	0	0	0
0	77.13367	36.82458	0	1	0	0	0	0	0
0	136.6438	32.04512	0	0	0	0	0	0	0
0	69.6384	10.3465	0	0	0	0	0	0	0
0	13.24052	10.47855	1	1	0	0	0	0	0
0	106.03007	27.88422	0	0	0	0	0	0	0
0	50.77433	18.97604	0	1	0	0	0	0	0
0	109.02561	9.20272	1	1	1	0	0	0	0
0	50.52754	11.01136	0	1	1	0	0	0	0
0	124.69515	22.13594	0	1	1	0	0	0	0
0	125.4399	13.62424	1	1	0	0	0	0	0
0	110.32314	14.39618	1	1	0	0	0	0	0
0	46.56935	10.32763	1	1	1	0	0	0	0
0	108.66008	32.19224	0	0	0	0	0	0	0
0	129.80557	9.3723	1	1	1	0	0	0	0
0	33.85711	19.0263	0	0	0	1	0	0	0
0	84.10937	25.33377	0	0	0	0	0	0	0
0	79.46534	28.98862	0	0	0	0	0	0	0
0	70.79603	9.42444	0	1	1	0	0	0	0
0	63.97041	9.57079	1	1	0	0	0	0	0
0	40.29794	16.38933	0	0	0	0	0	0	0
0	140.71059	35.53168	0	0	0	0	0	0	0
0	145.53271	14.31258	0	0	0	0	0	1	0
0	77.7275	31.52031	0	0	0	0	0	0	0
0	106.44038	12.72006	1	1	0	0	0	0	0
0	103.40182	28.47543	0	0	0	0	0	0	0
0	154.66388	27.10738	0	0	0	0	0	0	0
0	92.13546	29.5205	0	0	0	0	0	0	0
0	141.72851	25.34758	0	0	0	0	0	0	0
0	97.22432	7.15681	1	1	0	0	0	0	0
0	118.9926	17.94937	0	0	0	0	0	0	0
0	157.58385	17.3078	0	0	0	0	0	0	0
0	95.48509	30.33892	0	0	0	0	0	0	0
0	144.37209	29.52694	0	0	0	0	0	0	0
0	149.47029	18.11077	0	1	0	0	0	0	0
0	71.71663	23.9069	0	1	0	0	0	0	0
0	148.84937	26.29087	0	0	0	0	0	0	0
0	74.96218	6.93758	0	1	0	0	0	0	0
0	133.102	36.29449	0	0	0	0	0	0	0
0	47.6542	10.68878	0	0	0	0	0	0	0
0	118.68886	34.99614	0	0	0	0	0	0	0
0	21.70054	10.54751	1	1	1	0	0	0	0
0	93.32312	31.05221	0	0	0	0	0	0	0
0	77.76389	8.49294	1	1	1	0	0	0	0
1	91.00509	5.70088	1	1	1	0	0	0	0
0	31.63181	30.88899	0	0	0	0	0	0	0
0	101.73857	15.72895	0	0	0	0	0	0	0
0	50.41702	32.95694	0	0	0	0	0	0	0
0	73.83863	25.50804	0	0	0	0	0	0	0
0	66.50884	30.85741	0	0	0	0	0	0	0
0	91.34113	29.90819	0	0	0	0	0	0	0
0	109.33481	36.24417	0	0	0	0	0	0	0
0	126.90448	33.14001	0	0	0	0	0	0	0
0	80.16096	27.50455	0	0	0	0	0	0	0
0	20.52096	19.11282	0	1	0	0	0	0	0
0	112.79059	12.90775	0	1	0	0	0	0	0
0	91.62333	24.70992	0	1	0	0	0	0	0
0	162.59421	26.40928	0	0	0	0	0	0	0
0	149.95864	19.17603	0	1	1	0	0	0	0
0	39.32698	21.45973	0	0	0	0	0	0	0
0	155.6646	21.84056	1	1	1	0	0	0	0
1	90.37944	15.10033	0	0	0	0	0	0	0
0	157.55725	24.88473	0	0	0	0	0	0	0
0	117.26233	22.04926	0	1	1	0	0	0	0
1	67.83365	8.74643	0	1	0	0	0	0	0
0	104.21119	15.88616	0	0	0	0	0	0	0
0	66.50143	12.53994	1	1	1	0	0	0	0
0	86.56637	10.01798	0	1	1	0	0	0	1
0	145.26831	19.83381	0	0	0	0	0	0	0
0	57.99462	34.90573	0	1	0	0	0	0	0
0	63.64368	24.55219	0	0	0	0	0	0	0
0	68.19859	9.15478	0	0	0	0	0	0	0
0	48.81407	3.18904	0	0	0	0	0	0	0
0	106.36314	24.49204	0	1	0	0	0	0	0
0	109.46257	14.10603	0	1	0	0	0	0	0
0	147.60016	18.4762	0	1	0	0	0	0	0
0	38.49599	21.8488	0	1	0	0	0	0	0
1	162.34988	4.61736	1	1	0	0	0	0	1
0	59.8987	23.92676	0	0	0	0	0	0	0
0	59.48177	33.08308	0	0	0	0	0	0	0
0	40.94065	21.97544	0	0	0	0	0	0	0
0	43.18833	29.07662	0	0	0	0	0	0	0
1	69.44395	13.67041	0	0	0	0	0	0	0
0	105.01836	25.46998	0	0	0	0	0	0	0
0	93.50353	14.72753	0	1	0	0	0	0	0
0	56.86439	25.79477	0	0	0	0	0	0	0
0	46.14576	21.21745	0	0	0	0	0	1	0
0	53.6428	17.88072	1	1	0	0	0	0	0
1	69.39031	12.5	1	1	1	0	0	0	0
0	50.88436	25.5196	0	0	0	0	0	0	0
0	102.95758	11.59526	0	0	0	0	0	0	0
0	115.65926	22.63184	0	0	0	0	0	0	1
0	110.14213	30.78262	0	0	0	0	0	0	0
0	99.11418	18.93911	0	0	0	0	0	0	0
0	52.08329	12.04201	1	1	1	0	0	0	0
0	43.2643	21.01071	0	1	0	0	0	0	0
0	27.75854	25.76509	0	0	0	0	0	0	0
1	96.78897	8.45931	0	1	1	0	0	0	0
0	144.78241	24.97038	0	0	0	0	0	0	0
0	51.00901	32.42221	0	0	0	0	0	0	0
0	45	21.49605	0	1	0	0	0	0	0
0	115.73474	15.43049	0	1	0	0	0	0	0
0	84.49766	21.90091	0	1	1	0	0	0	0
0	80.04193	13.30038	1	1	0	0	0	0	0
0	142.17526	30.00417	0	0	0	0	0	0	0
0	61.35867	14.81249	0	1	0	0	0	0	1
0	114.64918	25.41594	0	1	1	0	0	0	0
0	35.07135	41.42041	0	0	0	0	0	0	0
0	85.96229	8.52115	1	1	1	0	0	0	0
0	70.93545	14.38923	0	1	1	0	0	0	0
0	122.95437	17.28034	0	1	0	0	0	0	0
0	94.89909	10.5385	1	1	0	0	0	0	0
0	25.34618	23.12618	0	0	0	0	0	0	0
0	160.88027	15.87577	0	1	1	0	0	0	0
0	89.63852	31.70063	0	0	0	0	0	0	0
0	81.53271	31.24052	0	0	0	0	0	0	0
0	149.66155	25.14319	0	1	0	0	0	0	0
0	30.92893	28.21152	0	0	0	0	0	0	0
1	110.77225	6.20322	0	1	0	0	0	0	0
0	30.25644	18.06018	1	1	1	0	0	0	0
0	70.58153	29.47677	0	0	0	0	0	0	0
0	88.394	21.40841	0	0	0	0	0	0	0
0	131.3255	15.44668	0	0	0	0	0	0	0
0	97.83926	27.86037	0	0	0	0	0	0	0
0	20.9456	22.37878	0	0	0	0	1	0	0
0	76.40905	9.36216	1	1	1	0	0	0	0
1	109.11973	7.93788	0	1	1	0	0	0	0
0	136.09469	22.20721	0	0	0	0	0	0	0
0	160.91228	36.08393	0	0	0	0	0	0	0
0	139.48247	37.09515	0	0	0	0	0	0	0
0	119.59658	14.37567	1	1	1	0	0	0	0
0	106.99082	15.05722	0	0	0	0	0	0	0
0	82.36667	19.57345	0	0	0	0	0	0	0
0	145.27714	26.15836	0	1	0	0	0	0	0
0	76.13031	8.34326	1	1	1	0	0	0	0
0	101.77574	31.36001	0	0	0	0	0	0	0
0	138.9329	22.68083	0	0	0	0	0	0	0
0	84.08607	25.2343	0	0	0	0	0	0	0
0	97.70933	23.10887	0	0	0	0	0	0	0
0	41.03535	14.31782	0	0	0	0	0	0	0
0	98.33256	20.01125	0	0	0	0	0	0	0
0	41.07806	29.98083	0	0	0	0	0	0	0
0	11.82149	17.57271	0	0	0	0	1	0	0
0	117.16724	29.78607	0	0	0	0	0	0	0
0	79.99202	18.98894	0	0	0	0	0	0	0
0	70.97439	15.33786	0	0	0	0	0	0	0
0	42.10873	21.02784	0	0	0	0	0	0	0
0	144.05789	14.82194	0	0	0	0	0	0	0
0	92.93067	29.33837	0	0	0	0	0	0	0
0	13.91249	11.22943	0	0	0	0	0	0	0
0	22.21759	7.66942	1	1	1	0	0	0	0
0	96.03325	24.73702	0	0	0	0	0	0	0
0	126.98291	10.14002	1	1	1	0	0	0	0
0	88.94882	21.80367	0	0	0	0	0	0	0
0	87.98079	31.21939	0	0	0	0	0	0	0
1	117.09555	24.15057	0	0	0	0	0	0	0
0	122.6775	29.81979	0	1	0	0	0	0	0
0	32.14191	26.69082	0	0	0	0	0	0	0
0	54.02313	16.68203	0	1	0	0	0	0	0
0	16.66954	18.47647	0	1	1	0	0	0	0
0	101.68937	8.88426	1	1	0	0	0	0	0
0	151.1645	30.47917	0	0	0	0	0	0	0
1	107.1303	15.27776	0	0	0	0	0	0	0
1	159.80806	25.78469	0	1	0	0	0	0	0
0	140.28124	42.25222	0	0	0	0	0	0	0
0	63.86093	12.03038	1	0	0	0	0	0	0
0	155.65258	19.64739	1	1	0	0	0	0	0
0	148.89718	14.13153	1	1	1	0	0	0	0
0	121.09388	22.65502	0	0	0	0	0	0	0
0	118.45106	25.81821	0	0	0	0	0	0	0
0	66.24309	28.29788	0	0	0	0	0	0	0
0	42.92997	41.10973	0	0	0	0	0	0	0
0	111.03751	32.03529	0	0	0	0	0	0	0
0	35.40462	25.02818	0	0	0	0	0	0	0
0	78.46538	20.004	0	0	0	0	0	0	0
0	97.28402	13.40821	1	1	0	0	0	0	0
0	31.00153	26.01634	0	1	0	0	0	0	1
0	109.17901	14.61095	0	1	0	0	0	0	0
0	50.63427	31.69006	0	0	0	0	0	0	0
0	119.0546	10.29563	1	1	1	0	0	0	0
0	17.74467	5.24976	0	1	1	0	0	0	0
0	68.19859	25.31027	0	1	0	0	0	0	0
0	35.3948	18.64618	0	0	0	0	0	0	0
0	102.89374	25.54408	0	0	0	0	0	0	0
0	23.4774	10.79352	1	1	1	0	0	0	0
0	45.18909	21.42545	0	1	0	0	0	0	0
0	38.47684	34.23346	0	0	0	0	0	0	0
0	128.22555	32.96923	0	0	0	0	0	0	0
0	123.46821	28.65048	0	0	0	0	0	0	0
0	124.54009	9.34773	1	0	0	0	0	0	1
0	139.92891	38.68036	0	1	0	0	0	0	1
0	48.70463	29.5481	0	0	0	0	0	0	0
0	118.09161	35.25294	0	0	0	0	0	0	1
0	128.79998	25.53449	0	0	0	0	0	0	0
0	69.22775	12.40645	1	0	0	0	0	0	0
0	31.75948	7.40945	1	1	1	0	0	0	0
0	109.17901	29.22191	0	1	0	0	0	0	0
0	151.43416	10.24744	0	1	0	0	0	0	0
0	128.80869	36.06064	0	0	0	0	0	0	0
0	102.83561	8.10247	1	1	1	0	0	0	0
0	131.55261	17.63888	0	1	0	0	0	0	0
0	119.35775	12.85029	0	0	0	0	0	0	0
0	34.85446	20.47266	0	0	0	0	0	0	0
0	92.21679	31.02322	0	0	0	0	0	0	0
0	109.48613	20.68478	0	1	1	0	0	0	0
0	127.49265	9.20054	0	1	1	0	0	0	0
1	44.7476	16.05148	0	0	0	0	0	0	0
0	143.23562	32.58006	0	0	0	0	0	0	0
0	149.17234	28.88044	0	0	0	0	0	0	0
1	57.78574	29.07594	0	0	0	0	0	0	0
0	124.54009	9.34773	0	1	0	0	0	0	0
0	118.76765	5.81808	1	1	1	0	0	0	0
0	33.07548	23.27101	0	0	0	0	0	0	0
0	71.88395	17.04494	0	0	0	0	0	0	0
0	55.19599	29.95947	0	1	0	0	0	0	0
1	27.95097	16.64121	0	0	0	0	0	1	0
1	78.07068	7.25672	0	1	0	0	0	0	0
0	1.50744	22.80789	0	0	0	0	0	0	0
0	117.1213	9.21303	0	1	1	0	0	0	0
0	133.98985	28.0765	0	0	0	0	0	0	0
0	118.27038	25.54721	0	0	0	0	0	0	0
0	19.74684	12.43101	1	1	0	0	0	0	0
0	106.48244	27.84421	0	0	0	0	0	0	0
0	146.41098	15.72578	0	1	0	0	0	0	0
0	45.77632	26.09464	0	0	0	0	0	0	1
0	18.85316	21.66218	0	0	0	0	0	0	0
0	132.81676	24.12986	0	1	0	0	0	0	0
0	145.7843	9.06973	0	0	0	0	0	0	0
0	67.61986	11.03087	0	1	0	0	0	0	0
1	65.55605	3.62491	0	0	0	0	0	0	0
0	163.96766	18.10414	0	0	0	0	0	0	0
0	52.53506	26.96145	0	0	0	0	1	0	0
0	92.42927	16.51484	0	0	0	0	0	0	0
1	99.90418	6.39531	0	0	0	0	0	0	0
0	97.50735	26.02307	0	0	0	0	0	0	0
0	70.9423	11.63787	0	0	0	0	0	0	0
1	112.42586	6.81542	0	0	0	0	0	0	0
