"goal";"degree";"distance";"start_x";"start_y";"shot_headed";"crosses";"corner";"pass_throw_in";"pass_long_ball";"pass_through_ball";"pass_headed"
1;86.2875390588176;26.2550947436874;73.8;48.3;0;0;0;0;0;0;0
0;164.148071845713;16.8404275480167;95.4;66.2;0;0;0;0;0;0;0
1;45.4620527214308;17.5368184115591;87.5;37.7;0;0;0;0;0;0;0
0;51.5866825845076;32.6718533297393;74.4;29.7;0;0;0;0;0;0;0
0;53.2671733355106;16.7200478468215;86.6;40;0;0;0;0;0;0;0
0;108.595440782757;11.2893755363173;89.3;53.6;0;0;0;0;0;0;1
0;32.0053832080835;19.8113603773189;89.5;33.2;0;0;0;0;0;0;0
0;132.791745230541;27.5268959383364;79.8;68.7;0;0;0;0;0;0;0
0;80.9806775686183;6.37887137352682;93.7;49;1;1;0;0;0;0;0
0;119.470972176731;44.1072556389536;61.6;71.7;0;0;0;0;0;0;1
0;34.9920201985587;10.9859000541603;93.7;41;0;0;0;0;0;0;0
0;140.418348742848;26.2093494768565;83.3;70.2;0;1;1;0;0;0;0
0;113.886499921635;22.9671504545078;79;59.3;0;0;0;0;0;0;0
0;152.308491576035;15.9238814363835;92.6;64.1;0;1;0;0;0;0;0
1;99.398232995926;14.6972786596703;85.5;52.4;0;1;0;0;0;0;0
0;98.396317276638;27.393612394133;72.9;54;0;1;0;0;0;0;0
0;91.5174141250121;15.1052970841357;84.9;50.4;0;0;0;0;0;0;0
0;83.9275435927923;18.9060836769544;81.2;48;0;0;0;0;0;0;0
0;104.596575525494;19.8403628999069;80.8;55;0;0;0;0;0;0;0
1;51.9529574681739;5.84123274660409;95.4;46.4;0;1;0;0;0;0;0
0;118.27486522122;14.9883287927641;86.8;57.1;1;1;0;0;0;0;0
0;85.710846671181;20.0561711201316;80;48.5;0;0;0;0;0;0;0
0;116.161566442019;12.7011810474459;88.6;55.6;0;0;0;0;0;0;0
1;102.757532160877;5.43415126767741;94.7;51.2;1;1;1;0;0;0;0
0;41.6947963832727;23.3025749650119;84.5;32.6;0;0;0;0;0;0;0
0;25.9587692615606;25.358430550805;88.9;27.2;0;1;0;0;0;0;0
0;22.2569626594496;30.3621474866321;88.5;21.9;0;0;0;0;1;0;0
0;71.8340434707745;13.4714512952391;87.2;45.8;1;0;0;0;0;0;0
0;130.994229964392;25.3055329918182;80.9;66.6;0;0;0;0;0;0;0
0;42.4806107087937;35.3895464791512;76.1;23.9;0;0;0;0;0;0;0
0;69.3502960497588;28.6400069832394;73.2;39.9;0;0;0;0;0;0;0
1;39.5076754428726;7.38782782690556;95.3;44.3;0;1;1;0;0;0;0
0;143.071756366673;39.2800203665935;76.4;81.4;0;0;0;0;0;0;0
0;150.921670941818;46.9131111737433;77.2;91;0;0;0;0;0;0;0
0;138.265587916395;23.5849528301415;84.3;67.6;0;0;0;0;0;0;0
0;145.381805159238;18.8345427340299;89.3;65.5;0;0;0;0;0;0;0
0;90.2459031232707;23.3002145912865;76.7;50.1;0;0;0;0;0;0;0
0;114.753379924412;18.3896710139143;83.3;57.7;0;0;0;0;1;0;0
0;135.553565185882;29.2755870991514;79.5;70.9;0;0;0;0;0;0;0
0;122.347443499442;24.8573932663906;79;63.3;0;0;0;0;0;0;0
0;85.7980636418404;24.5660334608581;75.5;48.2;0;0;0;0;0;0;0
0;129.740732440751;33.942598604114;73.9;71.7;0;1;0;0;0;0;1
0;61.7545597019526;35.0766303968896;69.1;33.4;0;0;0;0;0;0;0
0;120.771875871279;25.6048823469275;78;63.1;0;0;0;0;0;0;0
0;149.708303899683;11.6970081644838;94.1;60.1;1;1;0;0;0;0;0
0;59.5944663489992;38.726218508912;66.6;30.4;0;0;0;0;0;0;0
0;125.846867457176;28.0044639298809;77.3;66.4;0;0;0;0;1;0;0
0;104.093596581416;24.2293210800468;76.5;55.9;0;0;0;0;0;0;0
0;140.826342029556;13.9312598138144;91.2;60.8;0;0;0;0;0;0;0
0;150.368463321796;12.5399362039845;93.8;60.9;0;1;0;0;0;0;0
0;137.401726542022;32.0600998126955;78.3;73.6;0;0;0;0;0;0;0
0;70.7407083562328;26.3761255683999;75.1;41.3;0;0;0;0;0;0;0
0;140.974323286481;36.6859646186386;76.9;78.5;0;0;0;0;0;0;0
0;133.451842301022;13.0862523283024;90.5;59;0;0;0;0;0;0;0
0;135;17.6776695296637;87.5;62.5;0;0;0;0;0;0;0
0;126.053470299497;32.2832774048732;73.9;69;0;0;0;0;0;0;0
0;111.562013472031;26.666083326953;75.2;59.8;0;0;0;0;0;0;0
0;77.3004155104026;14.556098378343;85.8;46.8;0;1;0;0;0;0;0
0;25.6853386686869;23.3025749650119;89.9;29;0;1;0;0;0;0;0
0;72.018570303036;23.9708155889615;77.2;42.6;0;0;0;0;0;0;0
0;113.710561919348;16.1644672043343;85.2;56.5;0;0;0;0;0;0;0
0;141.225829064426;23.4729631704223;85.3;68.3;0;0;0;0;0;0;0
0;43.7600252336873;32.6759850654881;77.4;26.4;0;1;0;0;0;0;1
0;23.4985656759521;22.571885167172;91;29.3;0;1;0;0;0;0;0
0;71.6686600686883;34.97484810546;66.8;39;0;1;0;0;0;0;0
1;46.8476102659946;13.1590273196768;90.4;41;0;1;0;0;0;0;0
0;133.798166935548;30.3415556621608;78.1;71;0;0;1;0;0;0;0
0;125.766676490723;29.0853915222058;76.4;67;0;1;0;0;0;0;0
0;117.326693187965;30.2790356517509;73.1;63.9;0;0;0;0;0;0;0
0;103.547938988001;8.5375640553966;91.7;52;0;1;0;0;0;0;0
0;55.3156427338565;33.5644156808963;72.4;30.9;0;0;0;0;0;0;0
0;91.2145695479437;28.3063597094363;71.7;50.6;0;0;0;0;0;0;0
0;45.2319654512982;17.4656806337457;87.6;37.7;0;0;0;0;0;0;0
0;144.306096884174;34.1071839939917;80.1;77.7;0;0;0;0;0;0;0
0;97.2750049578893;23.6907154809643;76.5;53;0;0;0;0;0;0;0
0;37.4365041029328;34.3816811689016;79.1;22.7;0;0;0;0;0;0;0
0;131.750888439279;16.2188162330054;87.9;60.8;0;1;0;0;0;0;0
0;103.626994859892;13.5823414770797;86.8;53.2;1;1;0;0;0;0;0
0;91.1852608186224;29.00620623246;71;50.6;0;0;0;0;0;0;0
0;95.6672856782391;13.1643457870112;86.9;51.3;0;0;0;0;0;0;0
0;152.602623170033;18.471870506259;91.5;66.4;0;0;0;0;0;0;0
0;126.668625243624;34.1602107721835;72.6;70.4;0;0;0;0;0;0;0
0;118.647616456809;12.3065023463208;89.2;55.9;1;1;1;0;0;0;0
0;113.65421335091;13.2098448136229;87.9;55.3;0;0;0;0;0;0;1
0;78.2317110679793;9.80612053770501;90.4;48;1;1;1;0;0;0;0
0;23.7606894476897;37.476659402887;84.9;15.7;0;0;0;0;0;0;0
1;25.4514505676449;20.7099010137663;91.1;31.3;0;0;0;0;0;0;0
0;115.703525442511;29.7430664189152;73.2;62.9;0;0;0;0;0;0;0
1;27.75854060106;23.6180016089423;89;29.1;0;0;0;0;0;0;0
0;84.4006606634794;15.3733535703827;84.7;48.5;1;0;0;0;0;0;0
0;53.2332449601351;22.2200360035712;82.2;36.7;0;0;0;0;0;0;0
0;51.5583564393377;32.8123452377303;74.3;29.6;0;0;0;0;0;0;1
0;59.5155611720698;30.750772348024;73.5;34.4;0;0;0;0;0;0;0
0;56.6459742484832;9.4578010129205;92.1;44.8;1;1;0;0;0;0;0
0;120.14742113401;26.4820694055431;77.1;63.3;0;0;0;0;0;0;0
0;66.0375110254218;23.6372587243106;78.4;40.4;0;0;0;0;0;0;1
0;79.5400909070709;26.4393645914572;74;45.2;0;1;0;0;0;0;0
0;109.612093708904;27.7073997336452;73.9;59.3;0;0;0;0;0;0;0
0;112.841889879961;33.7464072161764;68.9;63.1;0;0;0;0;0;0;0
0;70.8273780396458;36.843588316015;65.2;37.9;0;0;0;0;0;0;0
0;40.7822825162134;24.0360146446952;84.3;31.8;0;0;0;0;0;0;0
0;92.3137224978242;29.7242325384525;70.3;51.2;0;0;0;0;0;0;0
0;94.840112488847;24.8887524797849;75.2;52.1;0;1;0;0;0;0;0
0;80.6553280979003;8.00624756049924;92.1;48.7;1;1;0;0;0;0;0
1;80.0361958100928;7.51332150250474;92.6;48.7;0;1;0;0;0;0;0
0;159.168790398794;21.9337639268777;92.2;70.5;1;1;0;0;0;0;0
0;31.2005146039806;8.30060238777885;95.7;42.9;0;1;0;0;0;0;0
0;126.747470952864;9.36002136749698;92.5;55.6;1;1;0;0;0;0;0
0;129.36245711554;33.1113273669299;74.4;71;0;0;0;0;0;0;0
0;43.5132677379599;46.3310910728422;68.1;16.4;0;0;0;0;0;0;0
1;132.039063865836;16.4268073587049;87.8;61;0;0;1;0;0;0;0
0;15.9777298588409;24.3402958075698;93.3;26.6;0;0;0;0;0;0;0
1;35.5843736084597;14.2635900109334;91.7;38.4;0;1;0;0;0;0;0
0;110.344101255918;28.4763059402023;73.3;59.9;0;0;0;0;0;0;0
0;77.1012488958356;26.878243990261;73.8;44;0;0;0;0;0;0;0
0;80.8219209998375;23.1969825623938;77.1;46.3;0;1;0;0;0;0;0
0;126.35049406855;28.6811784974049;76.9;67;0;0;0;0;0;0;0
0;46.8183029644518;8.91403387922662;93.5;43.9;1;1;0;0;0;0;0
0;130.532840938611;18.1570922782256;86.2;61.8;0;0;0;0;0;0;0
0;120.313862130032;28.7278610411565;75.2;64.5;0;0;0;0;0;0;0
0;122.703157742147;32.2051238159396;72.9;67.4;0;0;0;0;0;0;0
1;40.0136662287645;10.5759160359753;93.2;41.9;0;1;0;0;0;0;0
1;33.3022847533142;16.391766225761;91;36.3;0;0;0;0;0;0;1
0;122.817887067312;29.1528729287527;75.5;65.8;0;0;0;0;0;0;0
0;71.4207296195553;25.1085642759597;76.2;42;0;0;0;0;0;0;0
0;159.510077981889;20.2832443164302;92.9;69;0;0;0;0;0;0;0
0;131.893972904384;9.13509715328742;93.2;56.1;1;1;0;0;0;0;0
0;59.0362434679265;33.2364258006182;71.5;32.9;0;1;0;0;0;0;0
0;32.1867940409626;20.0870605116826;89.3;33;0;0;0;0;0;0;0
0;47.4895529219992;11.3951744172698;91.6;42.3;0;0;0;0;0;0;0
0;137.43664824681;13.3056379027839;91;59.8;0;0;1;0;0;0;0
0;149.370001515179;17.6646539734012;91;65.2;0;0;0;0;0;0;1
0;130.020000403689;17.1058469536004;86.9;61;0;0;0;0;0;0;0
0;57.2764050268624;29.59746610776;75.1;34;0;0;0;0;0;0;0
0;52.3737663613302;12.1210560596014;90.4;42.6;0;0;0;0;0;0;0
0;123.231711067979;6.93397432934388;94.2;53.8;1;1;0;0;0;0;1
0;110.265697470948;6.928924880528;93.5;52.4;1;1;0;0;0;0;0
0;43.3397176310172;9.76217188949263;93.3;42.9;1;1;0;0;0;0;0
0;52.2688849216475;27.943156586184;77.9;32.9;0;0;0;0;0;0;0
0;59.0790334372027;22.9636669545611;80.3;38.2;0;0;0;0;0;0;0
0;147.582962494077;16.2289864132052;91.3;63.7;0;1;1;0;0;0;0
0;87.3369992339329;8.60929730001235;91.4;49.6;1;0;0;0;0;0;0
1;144.188836077359;19.4833262047321;88.6;65.8;0;1;0;0;0;0;0
0;32.347443499442;10.6531685427388;94.3;41;0;1;0;0;0;0;0
0;146.592175410291;33.7816518246222;81.4;78.2;0;0;0;0;0;0;0
0;42.5212108914217;32.6989296460909;77.9;25.9;0;0;1;0;0;0;0
0;105.53637202364;25.0139960821937;75.9;56.7;0;1;0;0;0;0;0
0;42.7295503293349;32.1278695216474;78.2;26.4;0;0;0;0;0;0;0
0;20.3764352138364;18.6681547025945;93.5;32.5;0;0;0;0;1;0;0
0;27.6810615684853;27.5535841588712;87.2;25.6;0;0;0;0;0;0;0
0;14.90080228417;24.1107859681098;93.8;26.7;0;1;0;0;0;0;0
0;125.909723079178;7.16100551598726;94.2;54.2;0;1;1;0;0;0;0
0;49.9554489400523;12.2788435937591;90.6;42.1;1;1;1;0;0;0;0
0;29.0546040990771;23.6799493242701;88.5;29.3;0;1;0;0;0;0;0
0;43.6103479844228;26.241379536907;81.9;31;0;1;1;0;0;0;0
0;36.9164039501705;24.6400081168818;85.2;30.3;0;1;1;0;0;0;0
0;100.113952145792;18.792019582791;81.5;53.3;0;0;0;0;0;0;0
0;71.5011763099915;28.3656482386707;73.1;41;0;1;1;0;0;0;0
1;84.8055710922652;28.7179386446869;71.4;47.4;0;1;1;0;0;0;0
0;53.8530391225935;31.7025235588588;74.4;31.3;0;0;0;0;0;0;0
0;31.0973128857794;14.7146185815331;92.4;37.4;0;1;1;0;0;0;1
0;121.966643674086;31.3547444575777;73.4;66.6;0;1;0;0;0;0;0
0;113.962488974578;6.89420046125727;93.7;52.8;0;1;1;0;0;0;1
0;141.29812436763;21.2708721024785;86.7;66.6;0;0;0;0;0;0;0
0;131.26860300084;19.5576072156079;85.3;62.9;0;1;0;0;0;0;0
0;114.968987319102;14.450605523645;86.9;56.1;0;0;0;0;0;0;0
0;65.3668121404447;22.5523834660552;79.5;40.6;0;0;0;0;0;0;0
0;84.2256740973367;8.94538987411952;91.1;49.1;0;0;0;0;0;0;0
0;115.509469492025;26.7031833308315;75.9;61.5;0;0;0;0;0;0;0
0;47.8239602892424;31.5753068076939;76.6;28.8;0;0;0;0;0;0;0
0;40.6012946450045;12.90736224021;91.6;40.2;1;0;0;0;0;0;0
0;97.1250163489018;29.0241278938748;71.2;53.6;0;0;0;0;0;0;0
1;113.604115042914;25.9730629691609;76.2;60.4;0;0;0;0;0;0;0
0;46.4109408203827;28.7172422074265;79.2;30.2;0;0;0;0;0;0;0
0;91.3923316172772;28.8085056884247;71.2;50.7;0;0;0;0;0;0;0
0;44.4838357702352;7.84920378127616;94.5;44.4;1;1;0;0;0;0;0
0;46.134421630977;28.572714256787;79.4;30.2;0;0;0;0;0;0;1
0;64.4400348281762;22.9455878111675;79.3;40.1;0;0;0;0;0;0;0
0;51.0636253685118;38.825249516262;69.8;25.6;0;0;0;0;0;0;0
0;67.3996035457781;22.6384628453435;79.1;41.3;0;0;0;0;0;0;0
0;95.1386756530196;27.9121837196591;72.2;52.5;0;0;0;0;0;0;0
0;124.824489156957;25.2160663070194;79.3;64.4;0;1;1;0;0;0;0
0;133.341565464716;31.7623991537163;76.9;71.8;0;1;0;0;0;0;0
0;85.3013194827006;21.973848092676;78.1;48.2;0;1;0;0;0;0;0
0;130.650666265282;25.1747889762755;80.9;66.4;0;1;0;0;0;0;0
0;62.3437325976594;23.4829725545979;79.2;39.1;0;0;0;0;0;0;0
0;103.741514691425;23.5747746542783;77.1;55.6;0;0;0;0;0;0;1
0;96.1886159632416;8.34865258589672;91.7;50.9;1;1;1;0;0;0;0
0;104.036243467926;25.9755654413913;74.8;56.3;0;0;0;0;0;0;1
0;118.610459665965;8.77097486029917;92.3;54.2;1;1;1;0;0;0;0
0;20.4751571140097;24.8712685643495;91.3;26.7;0;0;0;0;0;0;0
0;71.6801027885319;31.4963489947645;70.1;40.1;0;0;0;0;0;0;0
0;26.4714307056375;27.3695085816315;87.8;25.5;0;0;0;0;0;0;0
0;67.3668844093852;33.2615393510282;69.3;37.2;0;0;0;0;0;0;0
0;57.7712425649015;10.875660899458;90.8;44.2;1;0;0;0;0;0;0
0;82.850414278885;28.9249027656101;71.3;46.4;0;0;0;0;0;0;0
0;12.3464206687268;23.8516246826081;94.9;26.7;0;0;0;0;1;0;0
0;88.3634229583833;24.5099979600162;75.5;49.3;0;0;0;0;0;0;0
0;94.4951396127192;31.8981190668039;68.2;52.5;0;0;0;0;0;0;0
0;86.2007801769176;25.656383221335;74.4;48.3;0;0;0;0;0;0;0
0;165.408043798035;25.0065991290299;93.7;74.2;0;0;0;0;0;0;0
0;43.0748162916769;16.8386460263288;88.5;37.7;0;0;0;0;0;1;0
0;12.3150184792744;14.5344418537486;96.9;35.8;0;0;0;0;0;0;0
0;90.6095065766752;9.40053189984482;90.6;50.1;1;1;1;0;0;0;0
0;55.816959920525;29.0118941125877;76;33.7;0;0;0;0;0;0;0
0;97.4220229131871;26.3205243108871;73.9;53.4;0;0;0;0;0;0;0
0;128.589159979768;25.3314034352619;80.2;65.8;0;0;0;0;1;0;0
0;123.476278296103;22.2991031209778;81.4;62.3;0;0;0;0;0;0;0
0;61.4096159392094;22.7774010808959;80;39.1;0;0;0;0;0;0;0
1;48.6603985478754;21.0440015206234;84.2;36.1;0;0;0;0;1;1;0
0;139.590543185606;19.4370779696949;87.4;64.8;0;0;0;0;0;0;0
0;142.125016348902;25.083859352181;84.6;69.8;0;0;0;0;0;0;0
0;102.948792397918;28.1149426462157;72.6;56.3;0;0;0;0;0;0;0
0;101.170977743589;24.2596372602725;76.2;54.7;0;1;0;0;0;0;0
0;97.8801465886304;29.1755034232488;71.1;54;0;0;0;0;0;0;0
1;122.471192290848;5.21536192416212;95.6;52.8;0;1;1;0;0;0;0
0;102.064884410525;13.3958948935859;86.9;52.8;0;1;1;0;0;0;1
0;105.91114857714;22.9804264538324;77.9;56.3;0;1;0;0;0;0;0
0;58.0500285536668;10.9603832049796;90.7;44.2;1;1;0;0;0;0;0
0;92.1932345763755;23.5172277277744;76.5;50.9;0;0;0;0;0;0;0
0;111.198806193835;22.9532132826757;78.6;58.3;0;1;0;0;0;0;0
0;87.8867234176087;27.1184439081596;72.9;49;0;0;0;0;0;0;0
0;27.0405239095259;10.7782187767738;95.1;40.4;1;0;0;0;0;0;0
0;141.527841007885;14.3055933117085;91.1;61.2;1;1;0;0;0;0;0
0;88.8308606720926;19.6040812077485;80.4;49.6;0;0;0;0;0;0;0
0;88.2642954110716;16.5075740192192;83.5;49.5;0;0;0;0;0;0;0
0;135;32.3854905783439;77.1;72.9;0;0;0;0;0;0;0
1;93.7152891054288;15.4324333790883;84.6;51;0;0;0;0;0;1;0
0;103.910180350088;22.0465416789119;78.6;55.3;0;0;1;0;0;0;0
0;39.0101543738099;33.2031624999788;79.1;24.2;0;0;0;0;0;0;0
0;133.905309408147;11.1036030188403;92;57.7;1;1;0;0;0;0;0
0;73.0430350110731;40.4589915840719;61.3;38.2;0;1;0;0;0;0;0
0;137.679130685472;40.8447058992962;72.5;80.2;0;1;1;0;0;0;0
0;62.5432577154001;11.4947814246292;89.8;44.7;0;1;0;0;0;0;0
0;41.2759420272517;23.950782868207;84.2;32;0;0;0;0;0;0;0
0;128.458653622934;26.6902603958822;79.1;66.6;0;0;0;0;0;0;1
0;75.6186054089094;12.0784932835184;88.3;47;1;1;0;0;0;0;0
0;49.0856167799749;39.6988664825584;70;24;0;0;0;0;0;0;0
1;158.838740183172;16.6207701385947;94;65.5;0;0;0;0;0;0;0
1;132.776038759615;29.1547594742265;78.6;69.8;0;0;0;0;0;0;0
0;147.016162092683;18.0013888353093;90.2;65.1;0;0;0;0;0;0;0
0;71.3010171958189;13.7244307714382;87;45.6;0;1;0;0;0;0;0
0;162.420148573345;10.5948100502085;96.8;60.1;1;1;0;0;0;0;0
0;133.786287942246;33.3829297695694;75.9;73.1;0;0;1;0;0;0;0
0;134.280843883455;16.9011833905203;87.9;61.8;1;1;0;0;0;0;0
0;62.2517274596747;25.9886513693958;77;37.9;0;0;0;0;0;0;0
0;14.1947376127909;17.5353927814577;95.7;33;0;0;0;0;0;0;0
0;63.6215793664876;13.729530217746;87.7;43.9;0;0;0;0;0;0;0
0;106.054219662776;28.9281869462986;72.2;58;0;0;0;0;0;0;0
0;155.122388805471;27.3366054951964;88.5;74.8;0;0;0;0;0;0;0
0;161.861917844403;30.5163890393343;90.5;79;0;1;1;0;0;0;0
0;78.7992022121156;10.2961157724649;89.9;48;1;1;0;0;0;0;0
1;145.576586544969;17.335801106381;90.2;64.3;0;0;0;0;0;0;0
0;53.5307656099481;14.3003496460751;88.5;41.5;0;0;0;0;0;0;0
0;90.4212849041686;27.2007352841794;72.8;50.2;0;0;0;0;0;0;0
0;84.4127560357957;18.4878338374186;81.6;48.2;0;1;0;0;0;0;0
0;71.1468412355809;34.6594864358952;67.2;38.8;0;0;0;0;0;0;0
0;74.6498635075756;21.1546685154838;79.6;44.4;0;0;0;0;0;0;0
0;58.1946710750031;30.3585243383139;74.2;34;0;0;0;0;0;0;0
0;62.2120719269847;27.2415124396572;75.9;37.3;0;1;1;0;0;0;0
0;68.4121141693027;14.9485785277397;86.1;44.5;0;1;1;0;0;0;1
0;55.5363655800144;32.8689823389773;72.9;31.4;0;1;1;0;0;0;0
1;72.0720802379928;10.7205410311234;89.8;46.7;1;1;0;0;0;0;0
0;100.054335599994;28.6398324017443;71.8;55;0;1;0;0;0;0;0
0;75.0524477111898;22.8740027105008;77.9;44.1;0;0;0;0;0;0;0
0;127.435870979409;26.3212841632015;79.1;66;0;0;0;0;1;0;0
0;23.8387401831717;18.8042548376691;92.4;32.8;1;1;1;0;0;0;0
0;94.5537679791586;11.3357840487546;88.7;50.9;1;0;0;0;0;0;0
0;124.169920456593;16.5583815634258;86.3;59.3;0;1;0;0;0;0;0
0;100.64566334496;27.0658456361518;73.4;55;0;0;0;0;0;0;0
0;168.465379346355;15.00299970006;97;64.7;0;1;1;0;0;0;1
0;122.388114853401;31.7370446009076;73.2;67;0;0;0;0;0;0;1
0;128.703181281016;20.6305598566786;83.9;62.9;0;0;0;0;0;0;0
0;89.6007327381533;28.7006968556514;71.3;49.8;0;0;0;0;0;0;0
0;108.270306231515;22.009543384632;79.1;56.9;0;1;0;0;0;0;0
0;31.4198676156906;28.0066063634993;85.4;26.1;0;0;0;0;0;0;0
1;102.407418527401;5.11957029446808;95;51.1;0;1;0;0;0;0;0
0;71.7461752718801;30.010164944565;71.5;40.6;0;0;0;0;0;0;0
0;83.8241136032037;26.9564463533308;73.2;47.1;0;0;0;0;0;0;0
0;59.2158534736736;5.47083174663597;95.3;47.2;0;0;0;0;0;0;0
0;138.860732624883;23.1041121880933;84.8;67.4;0;0;0;0;0;0;0
0;133.386461067119;30.1346976092344;78.1;70.7;0;0;0;0;0;0;0
0;91.0369144645301;22.103619613086;77.9;50.4;0;0;0;0;0;0;0
0;111.501434324048;28.3746365615491;73.6;60.4;0;1;0;0;0;0;0
1;53.5555582434129;16.1604455384126;87;40.4;0;0;0;0;1;1;0
0;130.779716114242;27.864852413031;78.9;68.2;0;0;0;0;0;0;0
0;156.876208111631;20.1161626559342;92.1;68.5;0;0;0;0;0;0;0
0;131.168948638943;31.7493307016069;76.1;70.9;0;1;0;0;0;0;0
0;114.775140568832;11.4542568506211;89.6;54.8;1;1;0;0;0;0;0
0;60.0183606311507;24.0133296316858;79.2;38;0;0;0;0;0;0;0
0;104.100118335013;21.7554590850205;78.9;55.3;0;0;0;0;0;0;0
0;61.9951426119564;24.9176644170356;78;38.3;0;0;0;0;0;0;0
0;127.359593238973;11.700427342623;90.7;57.1;1;1;0;0;0;0;0
0;126.189267014015;28.6220194954863;76.9;66.9;0;1;0;0;0;0;0
0;78.7630557406552;15.3951290998159;84.9;47;0;1;1;0;0;0;0
0;89.5848204588551;27.6007246281687;72.4;49.8;0;1;1;0;0;0;0
0;126.670087542116;22.9401394939089;81.6;63.7;0;0;0;0;0;0;0
0;107.602623170033;26.123169792351;75.1;57.9;0;0;0;0;0;0;0
0;44.7395664321866;31.1130197827212;78.1;27.9;0;0;0;0;0;0;0
0;45.4464515837716;27.2244375515822;80.6;30.9;0;0;0;0;0;0;0
0;152.656785745248;26.343310346272;87.9;73.4;0;1;0;0;0;0;0
0;78.0075795491721;31.282742846496;69.4;43.5;0;1;1;0;0;0;0
0;133.28320178871;25.9624729176556;81.1;67.8;0;0;0;0;0;0;0
0;40.3999043337367;12.3434192993676;92;40.6;0;0;0;0;0;0;0
0;140.153908561228;18.1044193499819;88.4;63.9;0;0;0;0;0;0;0
0;88.4458446270658;25.8094943770698;74.2;49.3;0;0;0;0;0;0;0
0;36.412064403524;17.5205593518015;89.6;35.9;0;0;0;0;0;0;0
0;106.878783887673;24.4534251179666;76.6;57.1;0;0;0;0;0;0;0
0;110.937285274275;24.6260025176641;77;58.8;0;1;1;0;0;0;0
0;55.1153613240672;30.5983659694435;74.9;32.5;0;1;0;0;0;0;0
0;143.008066799585;18.7800425984607;88.7;65;0;1;1;0;0;0;1
0;144.857878926044;21.8899520328392;87.4;67.9;0;1;0;0;0;0;0
0;55.8564133480623;10.5118980208143;91.3;44.1;1;1;0;0;0;0;0
0;40.4376778585411;41.7809765323885;72.9;18.2;0;0;0;0;0;0;0
0;133.614082149188;17.541379649275;87.3;62.1;0;0;0;0;0;0;0
0;86.9003678794687;27.740583988085;72.3;48.5;0;0;0;0;0;0;0
0;59.1576326496773;16.1895027718581;86.1;41.7;0;0;0;0;0;0;0
0;127.568592028827;6.56048778674269;94.8;54;1;1;1;0;0;0;0
0;139.707852244372;12.0615090266517;92.2;59.2;0;0;0;0;0;0;0
0;42.9594458514818;29.7880848662683;79.7;28.2;0;0;0;0;0;0;0
0;53.7461622625552;5.58032257132148;95.5;46.7;1;1;0;0;0;0;0
0;81.3628685849292;23.9718585011676;76.3;46.4;0;0;0;0;0;0;1
1;131.522213480202;12.8222462930643;90.4;58.5;1;1;0;0;0;0;0
1;65.5014258085663;8.68158971617526;92.1;46.4;0;1;0;0;0;0;0
0;75.5076803578951;24.3756025566549;76.4;43.9;0;1;0;0;0;0;0
0;152.813319187748;24.7323674564325;88.7;72;0;1;0;0;1;0;0
1;26.3126484947888;20.3036942451368;91;31.8;0;0;0;0;0;0;0
0;71.565051177078;26.2469045793976;75.1;41.7;0;0;0;0;0;0;0
0;93.7124609411824;26.2550947436874;73.8;51.7;0;0;0;0;0;0;0
0;169.728996279521;15.1426549851735;97.3;64.9;0;0;0;0;0;0;0
0;117.397376829967;36.9437410125179;67.2;67;0;0;0;0;0;0;0
0;117.918243130858;28.4059852847952;74.9;63.3;0;0;0;0;0;0;0
0;18.1160516733558;17.0449405983125;94.7;33.8;0;0;0;0;0;0;0
0;31.4295656148385;35.8615392865393;81.3;19.4;0;0;0;0;0;0;0
0;24.3818118768955;15.2610615620277;93.7;36.1;0;1;0;0;0;0;0
0;76.0085538486005;31.0203159236008;69.9;42.5;0;0;1;0;0;0;0
0;123.5506620115;11.3991227732664;90.5;56.3;1;1;0;0;0;0;0
0;55.532711823142;14.3125818774951;88.2;41.9;0;0;0;0;0;0;0
0;114.498574191434;8.68158971617526;92.1;53.6;1;1;1;0;0;0;0
0;38.9744249916333;25.597265478953;83.9;30.1;0;0;0;0;0;0;0
0;60.843082117687;10.8784190027779;90.5;44.7;1;1;0;0;0;0;0
0;12.8968091376687;21.9538151581906;95.1;28.6;0;0;0;0;0;0;0
0;55.304846468766;31.6227766016838;74;32;0;0;0;0;0;0;0
0;88.7198604403951;17.9044687159379;82.1;49.6;0;0;0;0;0;0;0
0;96.9112271190247;23.2690781940325;76.9;52.8;0;1;1;0;0;0;0
0;171.827235122445;18.9928934077986;97.3;68.8;0;0;0;0;0;0;0
0;159.595771540945;22.0857420070053;92.3;70.7;0;0;0;0;0;0;0
0;128.796552098308;32.7184962979658;74.5;70.5;0;0;0;0;0;0;0
0;124.875328344602;32.17949657779;73.6;68.4;0;0;0;0;0;0;0
0;59.6887867733184;7.52927619363243;93.5;46.2;1;1;1;0;0;0;0
0;51.8924231224851;6.48151216923952;94.9;46;1;1;1;0;0;0;0
0;43.2642954110716;25.6797585658433;82.4;31.3;0;0;0;0;0;0;0
0;155.185803009465;10.2459748194108;95.7;59.3;1;0;0;0;0;0;0
0;45.1495969956025;27.0822820308777;80.8;30.9;0;0;0;0;0;0;0
0;141.809050179613;19.0850727009357;88.2;65;0;0;0;0;0;0;0
0;116.308886954648;30.0083321762473;73.1;63.3;0;0;0;0;0;0;0
0;123.335079630209;22.3825825140889;81.3;62.3;0;0;0;0;0;0;0
