start;day;home;away;first_t1;first_t2;second_t1;second_t2;t1_rank;t2_rank;result_first_t1;result_first_t2;result_second_t1;result_second_t2;result_projection_second_t1;result_projection_second_t2
2009;16;Stade Rennais FC;FC Lorient;1;0;1;1;10;9;3;0;1;1;1.14;1.16
2009;16;Valenciennes FC;AS Monaco FC;3;1;1;2;11;7;3;0;0;3;1.14;1.16
2009;16;AS Saint-Etienne;FC Sochaux-Montbéliard;0;0;2;0;18;14;1;1;3;0;1;1.67
2009;16;AJ Auxerre;AS Nancy-Lorraine;1;3;1;0;5;12;0;3;3;0;0.9;1.81
2009;16;GF38;Toulouse FC;1;0;0;4;20;15;3;0;0;3;1.14;1.16
2009;16;Girondins de Bordeaux;Paris Saint-Germain;1;0;1;3;1;8;3;0;0;3;1.14;1.16
2009;16;OGC Nice;Olympique de Marseille;1;3;1;4;16;2;0;3;0;3;0.9;1.81
2009;16;LOSC Lille;Olympique Lyonnais;4;3;1;1;3;6;3;0;1;1;1.14;1.16
2009;17;FC Lorient;AJ Auxerre;0;0;1;4;9;5;1;1;0;3;1;1.67
2009;17;Olympique de Marseille;US Boulogne CO;2;0;2;1;2;19;3;0;3;0;1.14;1.16
2009;17;FC Sochaux-Montbéliard;GF38;1;0;2;2;14;20;3;0;1;1;1.14;1.16
2009;17;RC Lens;OGC Nice;2;0;0;0;13;16;3;0;1;1;1.14;1.16
2009;17;AS Nancy-Lorraine;Stade Rennais FC;1;2;0;0;12;10;0;3;1;1;0.9;1.81
2009;17;Le Mans FC;Valenciennes FC;2;1;1;0;17;11;3;0;3;0;1.14;1.16
2009;17;Olympique Lyonnais;Girondins de Bordeaux;0;1;2;2;6;1;0;3;1;1;0.9;1.81
2009;17;AS Monaco FC;LOSC Lille;0;4;0;4;7;3;0;3;0;3;0.9;1.81
2009;17;Toulouse FC;Montpellier Hérault SC;0;1;1;1;15;4;0;3;1;1;0.9;1.81
2009;17;Paris Saint-Germain;AS Saint-Etienne;3;0;0;0;8;18;3;0;1;1;1.14;1.16
2009;18;LOSC Lille;Le Mans FC;3;0;2;1;3;17;3;0;3;0;1.14;1.16
2009;18;Girondins de Bordeaux;FC Lorient;4;1;0;1;1;9;3;0;0;3;1.14;1.16
2009;18;Montpellier Hérault SC;AS Nancy-Lorraine;0;2;0;0;4;12;0;3;1;1;0.9;1.81
2009;18;GF38;OGC Nice;1;1;1;2;20;16;1;1;0;3;1;1.67
2009;18;US Boulogne CO;FC Sochaux-Montbéliard;0;0;3;0;19;14;1;1;3;0;1;1.67
2009;18;Stade Rennais FC;Paris Saint-Germain;1;0;1;1;10;8;3;0;1;1;1.14;1.16
2009;18;Valenciennes FC;RC Lens;0;0;1;1;11;13;1;1;1;1;1;1.67
2009;18;AJ Auxerre;Toulouse FC;1;1;3;0;5;15;1;1;3;0;1;1.67
2009;18;AS Saint-Etienne;Olympique de Marseille;0;0;0;1;18;2;1;1;0;3;1;1.67
2009;18;AS Monaco FC;Olympique Lyonnais;1;1;0;3;7;6;1;1;0;3;1;1.67
2009;19;Paris Saint-Germain;GF38;4;0;0;4;8;20;3;0;0;3;1.14;1.16
2009;19;Le Mans FC;AS Monaco FC;1;1;1;1;17;7;1;1;1;1;1;1.67
2009;19;Olympique de Marseille;AJ Auxerre;0;2;0;0;2;5;0;3;1;1;0.9;1.81
2009;19;Toulouse FC;Girondins de Bordeaux;1;2;0;1;15;1;0;3;0;3;0.9;1.81
2009;19;OGC Nice;US Boulogne CO;2;2;3;3;16;19;1;1;1;1;1;1.67
2009;19;AS Nancy-Lorraine;LOSC Lille;0;4;1;3;12;3;0;3;0;3;0.9;1.81
2009;19;FC Sochaux-Montbéliard;Stade Rennais FC;2;0;2;1;14;10;3;0;3;0;1.14;1.16
2009;19;RC Lens;AS Saint-Etienne;1;0;4;1;13;18;3;0;3;0;1.14;1.16
2009;19;FC Lorient;Valenciennes FC;3;2;0;0;9;11;3;0;1;1;1.14;1.16
2009;19;Olympique Lyonnais;Montpellier Hérault SC;1;2;1;0;6;4;0;3;3;0;0.9;1.81
2010;1;OGC Nice;Valenciennes FC;0;0;1;2;15;16;1;1;0;3;1;1.67
2010;1;Paris Saint-Germain;AS Saint-Etienne;3;1;1;1;2;6;3;0;1;1;1.14;1.16
2010;1;RC Lens;AS Nancy-Lorraine;1;2;0;4;18;13;0;3;0;3;0.9;1.81
2010;1;Olympique Lyonnais;AS Monaco FC;0;0;2;0;4;17;1;1;3;0;1;1.67
2010;1;AJ Auxerre;FC Lorient;2;2;2;1;14;12;1;1;3;0;1;1.67
2010;1;Stade Rennais FC;LOSC Lille;1;1;2;3;3;1;1;1;0;3;1;1.67
2010;1;Olympique de Marseille;SM Caen;1;2;2;2;5;19;0;3;1;1;0.9;1.81
2010;1;Toulouse FC;Stade Brestois 29;2;0;2;0;9;7;3;0;3;0;1.14;1.16
2010;1;Montpellier Hérault SC;Girondins de Bordeaux;1;0;0;2;10;8;3;0;0;3;1.14;1.16
2010;1;FC Sochaux-Montbéliard;AC Arles Avignon;2;1;3;1;11;20;3;0;3;0;1.14;1.16
2010;2;AS Monaco FC;Montpellier Hérault SC;0;0;1;0;17;10;1;1;3;0;1;1.67
2010;2;Girondins de Bordeaux;Toulouse FC;1;2;0;2;8;9;0;3;0;3;0.9;1.81
2010;2;AS Saint-Etienne;FC Sochaux-Montbéliard;3;2;1;2;6;11;3;0;0;3;1.14;1.16
2010;2;AS Nancy-Lorraine;Stade Rennais FC;0;3;2;0;13;3;0;3;3;0;0.9;1.81
2010;2;LOSC Lille;Paris Saint-Germain;0;0;2;2;1;2;1;1;1;1;1;1.67
2010;2;FC Lorient;OGC Nice;1;2;0;2;12;15;0;3;0;3;0.9;1.81
2010;2;Valenciennes FC;Olympique de Marseille;3;2;2;2;16;5;3;0;1;1;1.14;1.16
2010;2;SM Caen;Olympique Lyonnais;3;2;0;0;19;4;3;0;1;1;1.14;1.16
2010;2;AC Arles Avignon;RC Lens;0;1;1;0;20;18;0;3;3;0;0.9;1.81
2010;2;Stade Brestois 29;AJ Auxerre;1;1;1;0;7;14;1;1;3;0;1;1.67
2010;3;FC Sochaux-Montbéliard;LOSC Lille;0;0;0;1;11;1;1;1;0;3;1;1.67
2010;3;Paris Saint-Germain;Girondins de Bordeaux;1;2;0;1;2;8;0;3;0;3;0.9;1.81
2010;3;Olympique Lyonnais;Stade Brestois 29;1;0;1;1;4;7;3;0;1;1;1.14;1.16
2010;3;Olympique de Marseille;FC Lorient;2;0;2;2;5;12;3;0;1;1;1.14;1.16
2010;3;AJ Auxerre;Valenciennes FC;1;1;1;1;14;16;1;1;1;1;1;1.67
2010;3;Stade Rennais FC;AS Saint-Etienne;0;0;2;1;3;6;1;1;3;0;1;1.67
2010;3;OGC Nice;AS Nancy-Lorraine;1;1;0;3;15;13;1;1;0;3;1;1.67
2010;3;RC Lens;AS Monaco FC;2;2;1;1;18;17;1;1;1;1;1;1.67
2010;3;Montpellier Hérault SC;SM Caen;0;0;0;2;10;19;1;1;0;3;1;1.67
2010;3;Toulouse FC;AC Arles Avignon;2;1;0;1;9;20;3;0;0;3;1.14;1.16
2010;4;AC Arles Avignon;Stade Rennais FC;0;1;0;4;20;3;0;3;0;3;0.9;1.81
2010;4;Girondins de Bordeaux;Olympique de Marseille;1;1;1;2;8;5;1;1;0;3;1;1.67
2010;4;AS Nancy-Lorraine;Toulouse FC;0;2;0;1;13;9;0;3;0;3;0.9;1.81
2010;4;AS Monaco FC;AJ Auxerre;2;0;1;1;17;14;3;0;1;1;1.14;1.16
2010;4;SM Caen;Stade Brestois 29;0;2;3;1;19;7;0;3;3;0;0.9;1.81
2010;4;AS Saint-Etienne;RC Lens;3;1;1;2;6;18;3;0;0;3;1.14;1.16
2010;4;FC Lorient;Olympique Lyonnais;2;0;0;3;12;4;3;0;0;3;1.14;1.16
2010;4;Valenciennes FC;Montpellier Hérault SC;0;1;1;2;16;10;0;3;0;3;0.9;1.81
2010;4;LOSC Lille;OGC Nice;1;1;2;0;1;15;1;1;3;0;1;1.67
2010;4;FC Sochaux-Montbéliard;Paris Saint-Germain;3;1;1;2;11;2;3;0;0;3;1.14;1.16
2010;5;Olympique de Marseille;AS Monaco FC;2;2;0;0;5;17;1;1;1;1;1;1.67
2010;5;Montpellier Hérault SC;AS Nancy-Lorraine;1;2;2;1;10;13;0;3;3;0;0.9;1.81
2010;5;OGC Nice;Girondins de Bordeaux;2;1;0;2;15;8;3;0;0;3;1.14;1.16
2010;5;RC Lens;LOSC Lille;1;4;0;1;18;1;0;3;0;3;0.9;1.81
2010;5;Olympique Lyonnais;Valenciennes FC;1;1;1;2;4;16;1;1;0;3;1;1.67
2010;5;Stade Rennais FC;FC Sochaux-Montbéliard;2;1;1;5;3;11;3;0;0;3;1.14;1.16
2010;5;Toulouse FC;AS Saint-Etienne;0;1;1;2;9;6;0;3;0;3;0.9;1.81
2010;5;Stade Brestois 29;FC Lorient;0;0;0;2;7;12;1;1;0;3;1;1.67
2010;5;AJ Auxerre;SM Caen;1;1;0;2;14;19;1;1;0;3;1;1.67
2010;5;Paris Saint-Germain;AC Arles Avignon;4;0;2;1;2;20;3;0;3;0;1.14;1.16
2010;6;Girondins de Bordeaux;Olympique Lyonnais;2;0;0;0;8;4;3;0;1;1;1.14;1.16
2010;6;AS Monaco FC;Toulouse FC;0;0;0;2;17;9;1;1;0;3;1;1.67
2010;6;LOSC Lille;AJ Auxerre;1;0;1;1;1;14;3;0;1;1;1.14;1.16
2010;6;Paris Saint-Germain;Stade Rennais FC;0;0;0;1;2;3;1;1;0;3;1;1.67
2010;6;FC Sochaux-Montbéliard;OGC Nice;4;0;0;1;11;15;3;0;0;3;1.14;1.16
2010;6;AS Saint-Etienne;Montpellier Hérault SC;3;0;2;1;6;10;3;0;3;0;1.14;1.16
2010;6;AC Arles Avignon;Olympique de Marseille;0;3;0;1;20;5;0;3;0;3;0.9;1.81
2010;6;Valenciennes FC;RC Lens;1;1;1;1;16;18;1;1;1;1;1;1.67
2010;6;FC Lorient;SM Caen;0;1;2;0;12;19;0;3;3;0;0.9;1.81
2010;6;AS Nancy-Lorraine;Stade Brestois 29;0;2;1;2;13;7;0;3;0;3;0.9;1.81
2010;7;Toulouse FC;LOSC Lille;1;1;0;2;9;1;1;1;0;3;1;1.67
2010;7;Stade Brestois 29;Valenciennes FC;1;0;0;3;7;16;3;0;0;3;1.14;1.16
2010;7;OGC Nice;Stade Rennais FC;1;2;0;2;15;3;0;3;0;3;0.9;1.81
2010;7;Olympique Lyonnais;AS Saint-Etienne;0;1;4;1;4;6;0;3;3;0;0.9;1.81
2010;7;Olympique de Marseille;FC Sochaux-Montbéliard;2;1;2;1;5;11;3;0;3;0;1.14;1.16
2010;7;RC Lens;Paris Saint-Germain;0;2;0;0;18;2;0;3;1;1;0.9;1.81
2010;7;AJ Auxerre;AS Nancy-Lorraine;2;2;1;3;14;13;1;1;0;3;1;1.67
2010;7;FC Lorient;AS Monaco FC;2;1;1;3;12;17;3;0;0;3;1.14;1.16
2010;7;SM Caen;Girondins de Bordeaux;0;0;2;1;19;8;1;1;3;0;1;1.67
2010;7;Montpellier Hérault SC;AC Arles Avignon;3;1;0;0;10;20;3;0;1;1;1.14;1.16
2010;8;Stade Rennais FC;Toulouse FC;3;1;2;1;3;9;3;0;3;0;1.14;1.16
2010;8;AS Nancy-Lorraine;Olympique Lyonnais;2;3;0;4;13;4;0;3;0;3;0.9;1.81
2010;8;AC Arles Avignon;AJ Auxerre;0;4;1;1;20;14;0;3;1;1;0.9;1.81
2010;8;AS Monaco FC;Stade Brestois 29;0;1;0;2;17;7;0;3;0;3;0.9;1.81
2010;8;Valenciennes FC;SM Caen;2;1;2;2;16;19;3;0;1;1;1.14;1.16
2010;8;FC Sochaux-Montbéliard;RC Lens;3;0;3;2;11;18;3;0;3;0;1.14;1.16
2010;8;AS Saint-Etienne;Olympique de Marseille;1;1;1;2;6;5;1;1;0;3;1;1.67
2010;8;Girondins de Bordeaux;FC Lorient;1;0;1;5;8;12;3;0;0;3;1.14;1.16
2010;8;LOSC Lille;Montpellier Hérault SC;3;1;0;1;1;10;3;0;0;3;1.14;1.16
2010;8;Paris Saint-Germain;OGC Nice;0;0;3;0;2;15;1;1;3;0;1;1.67
2010;9;Stade Brestois 29;AC Arles Avignon;0;0;1;1;7;20;1;1;1;1;1;1.67
2010;9;Olympique Lyonnais;LOSC Lille;3;1;1;1;4;1;3;0;1;1;1.14;1.16
2010;9;Toulouse FC;Paris Saint-Germain;0;2;1;2;9;2;0;3;0;3;0.9;1.81
2010;9;Olympique de Marseille;AS Nancy-Lorraine;1;0;2;1;5;13;3;0;3;0;1.14;1.16
2010;9;AJ Auxerre;Girondins de Bordeaux;0;1;0;3;14;8;0;3;0;3;0.9;1.81
2010;9;FC Lorient;Valenciennes FC;2;1;0;0;12;16;3;0;1;1;1.14;1.16
2010;9;Montpellier Hérault SC;FC Sochaux-Montbéliard;2;0;0;0;10;11;3;0;1;1;1.14;1.16
2010;9;OGC Nice;AS Saint-Etienne;2;1;2;0;15;6;3;0;3;0;1.14;1.16
2010;9;RC Lens;Stade Rennais FC;0;0;0;2;18;3;1;1;0;3;1;1.67
2010;9;SM Caen;AS Monaco FC;0;0;2;2;19;17;1;1;1;1;1;1.67
2010;10;AS Saint-Etienne;SM Caen;1;1;0;1;6;19;1;1;0;3;1;1.67
2010;10;LOSC Lille;Olympique de Marseille;1;3;2;1;1;5;0;3;3;0;0.9;1.81
2010;10;AC Arles Avignon;Olympique Lyonnais;1;1;0;5;20;4;1;1;0;3;1;1.67
2010;10;Girondins de Bordeaux;Stade Brestois 29;0;2;3;1;8;7;0;3;3;0;0.9;1.81
2010;10;Paris Saint-Germain;AJ Auxerre;2;3;0;1;2;14;0;3;0;3;0.9;1.81
2010;10;AS Monaco FC;Valenciennes FC;0;2;0;0;17;16;0;3;1;1;0.9;1.81
2010;10;FC Sochaux-Montbéliard;Toulouse FC;1;3;1;0;11;9;0;3;3;0;0.9;1.81
2010;10;RC Lens;OGC Nice;1;0;0;0;18;15;3;0;1;1;1.14;1.16
2010;10;Stade Rennais FC;Montpellier Hérault SC;0;1;1;0;3;10;0;3;3;0;0.9;1.81
2010;10;AS Nancy-Lorraine;FC Lorient;1;0;0;0;13;12;3;0;1;1;1.14;1.16
2010;11;Olympique Lyonnais;FC Sochaux-Montbéliard;2;1;2;0;4;11;3;0;3;0;1.14;1.16
2010;11;Montpellier Hérault SC;Paris Saint-Germain;1;1;2;2;10;2;1;1;1;1;1;1.67
2010;11;Valenciennes FC;LOSC Lille;1;1;1;2;16;1;1;1;0;3;1;1.67
2010;11;Olympique de Marseille;Stade Rennais FC;0;0;2;0;5;3;1;1;3;0;1;1.67
2010;11;FC Lorient;AC Arles Avignon;2;0;3;3;12;20;3;0;1;1;1.14;1.16
2010;11;Toulouse FC;RC Lens;1;1;1;0;9;18;1;1;3;0;1;1.67
2010;11;SM Caen;AS Nancy-Lorraine;2;3;0;2;19;13;0;3;0;3;0.9;1.81
2010;11;AJ Auxerre;OGC Nice;2;0;0;1;14;15;3;0;0;3;1.14;1.16
2010;11;Stade Brestois 29;AS Saint-Etienne;2;0;0;2;7;6;3;0;0;3;1.14;1.16
2010;11;AS Monaco FC;Girondins de Bordeaux;2;2;1;0;17;8;1;1;3;0;1;1.67
2010;12;AC Arles Avignon;SM Caen;3;2;0;2;20;19;3;0;0;3;1.14;1.16
2010;12;AS Nancy-Lorraine;AS Monaco FC;0;4;1;0;13;17;0;3;3;0;0.9;1.81
2010;12;Paris Saint-Germain;Olympique de Marseille;2;1;1;2;2;5;3;0;0;3;1.14;1.16
2010;12;FC Sochaux-Montbéliard;AJ Auxerre;1;1;0;2;11;14;1;1;0;3;1;1.67
2010;12;LOSC Lille;Stade Brestois 29;3;1;2;1;1;7;3;0;3;0;1.14;1.16
2010;12;AS Saint-Etienne;FC Lorient;1;2;0;0;6;12;0;3;1;1;0.9;1.81
2010;12;RC Lens;Montpellier Hérault SC;2;0;4;1;18;10;3;0;3;0;1.14;1.16
2010;12;OGC Nice;Toulouse FC;2;0;1;1;15;9;3;0;1;1;1.14;1.16
2010;12;Girondins de Bordeaux;Valenciennes FC;1;1;2;2;8;16;1;1;1;1;1;1.67
2010;12;Stade Rennais FC;Olympique Lyonnais;1;1;1;1;3;4;1;1;1;1;1;1.67
2010;13;Olympique Lyonnais;OGC Nice;1;0;2;2;4;15;3;0;1;1;1.14;1.16
2010;13;Valenciennes FC;AS Saint-Etienne;1;1;1;1;16;6;1;1;1;1;1;1.67
2010;13;Olympique de Marseille;RC Lens;1;1;1;0;5;18;1;1;3;0;1;1.67
2010;13;AS Monaco FC;AC Arles Avignon;0;0;2;0;17;20;1;1;3;0;1;1.67
2010;13;SM Caen;LOSC Lille;2;5;1;3;19;1;0;3;0;3;0.9;1.81
2010;13;Girondins de Bordeaux;AS Nancy-Lorraine;2;1;0;0;8;13;3;0;1;1;1.14;1.16
2010;13;FC Lorient;Paris Saint-Germain;1;1;0;0;12;2;1;1;1;1;1;1.67
2010;13;AJ Auxerre;Stade Rennais FC;2;1;0;0;14;3;3;0;1;1;1.14;1.16
2010;13;Stade Brestois 29;FC Sochaux-Montbéliard;1;1;1;2;7;11;1;1;0;3;1;1.67
2010;13;Montpellier Hérault SC;Toulouse FC;1;0;1;0;10;9;3;0;3;0;1.14;1.16
2010;14;AS Nancy-Lorraine;Valenciennes FC;2;0;1;1;13;16;3;0;1;1;1.14;1.16
2010;14;AS Saint-Etienne;AJ Auxerre;1;1;2;2;6;14;1;1;1;1;1;1.67
2010;14;AC Arles Avignon;Girondins de Bordeaux;2;4;0;0;20;8;0;3;1;1;0.9;1.81
2010;14;Paris Saint-Germain;SM Caen;2;1;2;1;2;19;3;0;3;0;1.14;1.16
2010;14;FC Sochaux-Montbéliard;FC Lorient;2;0;1;1;11;12;3;0;1;1;1.14;1.16
2010;14;LOSC Lille;AS Monaco FC;2;1;0;1;1;17;3;0;0;3;1.14;1.16
2010;14;Stade Rennais FC;Stade Brestois 29;2;1;0;2;3;7;3;0;0;3;1.14;1.16
2010;14;Toulouse FC;Olympique de Marseille;0;1;2;2;9;5;0;3;1;1;0.9;1.81
2010;14;OGC Nice;Montpellier Hérault SC;0;1;1;1;15;10;0;3;1;1;0.9;1.81
2010;14;RC Lens;Olympique Lyonnais;1;3;0;3;18;4;0;3;0;3;0.9;1.81
2010;15;Olympique Lyonnais;Paris Saint-Germain;2;2;0;1;4;2;1;1;0;3;1;1.67
2010;15;SM Caen;FC Sochaux-Montbéliard;0;3;2;3;19;11;0;3;0;3;0.9;1.81
2010;15;AS Nancy-Lorraine;AS Saint-Etienne;1;1;1;2;13;6;1;1;0;3;1;1.67
2010;15;Valenciennes FC;AC Arles Avignon;3;0;1;0;16;20;3;0;3;0;1.14;1.16
2010;15;FC Lorient;Stade Rennais FC;2;0;2;1;12;3;3;0;3;0;1.14;1.16
2010;15;AS Monaco FC;OGC Nice;1;1;2;3;17;15;1;1;0;3;1;1.67
2010;15;Stade Brestois 29;RC Lens;4;1;1;1;7;18;3;0;1;1;1.14;1.16
2010;15;Girondins de Bordeaux;LOSC Lille;1;1;1;1;8;1;1;1;1;1;1;1.67
2010;15;AJ Auxerre;Toulouse FC;1;2;1;0;14;9;0;3;3;0;0.9;1.81
2010;15;Olympique de Marseille;Montpellier Hérault SC;4;0;2;1;5;10;3;0;3;0;1.14;1.16
2010;16;Montpellier Hérault SC;Olympique Lyonnais;1;2;2;3;10;4;0;3;0;3;0.9;1.81
2010;16;RC Lens;AJ Auxerre;1;1;1;1;18;14;1;1;1;1;1;1.67
2010;16;AS Saint-Etienne;Girondins de Bordeaux;2;2;0;2;6;8;1;1;0;3;1;1.67
2010;16;Paris Saint-Germain;Stade Brestois 29;3;1;2;2;2;7;3;0;1;1;1.14;1.16
2010;16;Toulouse FC;SM Caen;1;0;1;1;9;19;3;0;1;1;1.14;1.16
2010;16;Stade Rennais FC;AS Monaco FC;1;0;0;1;3;17;3;0;0;3;1.14;1.16
2010;16;AC Arles Avignon;AS Nancy-Lorraine;1;1;0;0;20;13;1;1;1;1;1;1.67
2010;16;FC Sochaux-Montbéliard;Valenciennes FC;2;1;1;1;11;16;3;0;1;1;1.14;1.16
2010;16;LOSC Lille;FC Lorient;6;3;1;1;1;12;3;0;1;1;1.14;1.16
2010;16;OGC Nice;Olympique de Marseille;1;0;2;4;15;5;3;0;0;3;1.14;1.16
2010;17;FC Lorient;RC Lens;3;0;3;2;12;18;3;0;3;0;1.14;1.16
2010;17;AS Monaco FC;AS Saint-Etienne;0;2;1;1;17;6;0;3;1;1;0.9;1.81
2010;17;Olympique Lyonnais;Toulouse FC;2;0;0;2;4;9;3;0;0;3;1.14;1.16
2010;17;SM Caen;OGC Nice;0;0;4;0;19;15;1;1;3;0;1;1.67
2010;17;Stade Brestois 29;Montpellier Hérault SC;0;0;0;0;7;10;1;1;1;1;1;1.67
2010;17;AJ Auxerre;Olympique de Marseille;1;1;1;1;14;5;1;1;1;1;1;1.67
2010;17;Valenciennes FC;Paris Saint-Germain;1;2;1;3;16;2;0;3;0;3;0.9;1.81
2010;17;AS Nancy-Lorraine;FC Sochaux-Montbéliard;1;0;0;1;13;11;3;0;0;3;1.14;1.16
2010;17;Girondins de Bordeaux;Stade Rennais FC;0;0;0;0;8;3;1;1;1;1;1;1.67
2010;17;AC Arles Avignon;LOSC Lille;0;1;0;5;20;1;0;3;0;3;0.9;1.81
2010;18;Olympique de Marseille;Olympique Lyonnais;1;1;2;3;5;4;1;1;0;3;1;1.67
2010;18;Stade Rennais FC;Valenciennes FC;1;0;0;2;3;16;3;0;0;3;1.14;1.16
2010;18;LOSC Lille;AS Nancy-Lorraine;3;0;1;0;1;13;3;0;3;0;1.14;1.16
2010;18;AS Saint-Etienne;AC Arles Avignon;2;0;1;0;6;20;3;0;3;0;1.14;1.16
2010;18;Montpellier Hérault SC;AJ Auxerre;1;1;0;1;10;14;1;1;0;3;1;1.67
2010;18;FC Sochaux-Montbéliard;Girondins de Bordeaux;1;1;4;0;11;8;1;1;3;0;1;1.67
2010;18;OGC Nice;Stade Brestois 29;1;1;0;0;15;7;1;1;1;1;1;1.67
2010;18;RC Lens;SM Caen;2;0;1;1;18;19;3;0;1;1;1.14;1.16
2010;18;Toulouse FC;FC Lorient;3;0;0;0;9;12;3;0;1;1;1.14;1.16
2010;18;Paris Saint-Germain;AS Monaco FC;2;2;1;1;2;17;1;1;1;1;1;1.67
2010;19;Valenciennes FC;Toulouse FC;2;1;0;0;16;9;3;0;1;1;1.14;1.16
2010;19;Stade Brestois 29;Olympique de Marseille;0;0;0;3;7;5;1;1;0;3;1;1.67
2010;19;SM Caen;Stade Rennais FC;1;0;1;1;19;3;3;0;1;1;1.14;1.16
2010;19;AC Arles Avignon;OGC Nice;0;0;2;3;20;15;1;1;0;3;1;1.67
2010;19;FC Lorient;Montpellier Hérault SC;0;0;1;3;12;10;1;1;0;3;1;1.67
2010;19;Girondins de Bordeaux;RC Lens;2;2;0;1;8;18;1;1;0;3;1;1.67
2010;19;Olympique Lyonnais;AJ Auxerre;1;1;0;4;4;14;1;1;0;3;1;1.67
2010;19;LOSC Lille;AS Saint-Etienne;1;1;2;1;1;6;1;1;3;0;1;1.67
2010;19;AS Nancy-Lorraine;Paris Saint-Germain;2;0;2;2;13;2;3;0;1;1;1.14;1.16
2010;19;AS Monaco FC;FC Sochaux-Montbéliard;2;1;0;3;17;11;3;0;0;3;1.14;1.16
2011;1;Dijon FCO;Stade Rennais FC;1;5;0;5;16;5;0;3;0;3;0.9;1.81
2011;1;Stade Brestois 29;Evian TG FC;2;2;1;0;12;11;1;1;3;0;1;1.67
2011;1;Girondins de Bordeaux;AS Saint-Etienne;1;2;3;2;10;8;0;3;3;0;0.9;1.81
2011;1;Montpellier Hérault SC;AJ Auxerre;3;1;2;1;2;15;3;0;3;0;1.14;1.16
2011;1;Olympique de Marseille;FC Sochaux-Montbéliard;2;2;0;1;6;19;1;1;0;3;1;1.67
2011;1;AC Ajaccio;Toulouse FC;0;2;2;0;20;7;0;3;3;0;0.9;1.81
2011;1;SM Caen;Valenciennes FC;1;0;1;3;14;13;3;0;0;3;1.14;1.16
2011;1;Paris Saint-Germain;FC Lorient;0;1;2;1;1;9;0;3;3;0;0.9;1.81
2011;1;OGC Nice;Olympique Lyonnais;1;3;4;3;17;4;0;3;3;0;0.9;1.81
2011;1;AS Nancy-Lorraine;LOSC Lille;1;1;1;4;18;3;1;1;0;3;1;1.67
2011;2;AJ Auxerre;Olympique de Marseille;2;2;0;3;15;6;1;1;0;3;1;1.67
2011;2;LOSC Lille;Montpellier Hérault SC;0;1;0;1;3;2;0;3;0;3;0.9;1.81
2011;2;AS Saint-Etienne;AS Nancy-Lorraine;1;0;2;3;8;18;3;0;0;3;1.14;1.16
2011;2;Evian TG FC;OGC Nice;1;0;1;1;11;17;3;0;1;1;1.14;1.16
2011;2;Stade Rennais FC;Paris Saint-Germain;1;1;0;3;5;1;1;1;0;3;1;1.67
2011;2;Olympique Lyonnais;AC Ajaccio;1;1;1;1;4;20;1;1;1;1;1;1.67
2011;2;FC Lorient;Girondins de Bordeaux;1;1;0;1;9;10;1;1;0;3;1;1.67
2011;2;Valenciennes FC;Stade Brestois 29;0;0;0;1;13;12;1;1;0;3;1;1.67
2011;2;FC Sochaux-Montbéliard;SM Caen;1;2;3;1;19;14;0;3;3;0;0.9;1.81
2011;2;Toulouse FC;Dijon FCO;2;0;1;1;7;16;3;0;1;1;1.14;1.16
2011;3;Dijon FCO;FC Lorient;2;0;0;0;16;9;3;0;1;1;1.14;1.16
2011;3;AS Nancy-Lorraine;FC Sochaux-Montbéliard;1;2;0;1;18;19;0;3;0;3;0.9;1.81
2011;3;OGC Nice;Toulouse FC;1;1;0;0;17;7;1;1;1;1;1;1.67
2011;3;Montpellier Hérault SC;Stade Rennais FC;4;0;2;0;2;5;3;0;3;0;1.14;1.16
2011;3;AC Ajaccio;Evian TG FC;1;1;1;2;20;11;1;1;0;3;1;1.67
2011;3;Stade Brestois 29;Olympique Lyonnais;1;1;1;1;12;4;1;1;1;1;1;1.67
2011;3;Paris Saint-Germain;Valenciennes FC;2;1;4;3;1;13;3;0;3;0;1.14;1.16
2011;3;Girondins de Bordeaux;AJ Auxerre;1;1;4;2;10;15;1;1;3;0;1;1.67
2011;3;SM Caen;LOSC Lille;1;2;0;3;14;3;0;3;0;3;0.9;1.81
2011;3;Olympique de Marseille;AS Saint-Etienne;0;0;0;0;6;8;1;1;1;1;1;1.67
2011;4;Toulouse FC;Paris Saint-Germain;1;3;1;3;7;1;0;3;0;3;0.9;1.81
2011;4;FC Lorient;AS Nancy-Lorraine;2;1;2;2;9;18;3;0;1;1;1.14;1.16
2011;4;AJ Auxerre;AC Ajaccio;4;1;1;2;15;20;3;0;0;3;1.14;1.16
2011;4;Valenciennes FC;Girondins de Bordeaux;1;2;1;2;13;10;0;3;0;3;0.9;1.81
2011;4;OGC Nice;Stade Brestois 29;0;0;0;1;17;12;1;1;0;3;1;1.67
2011;4;Stade Rennais FC;SM Caen;3;2;2;0;5;14;3;0;3;0;1.14;1.16
2011;4;Evian TG FC;Dijon FCO;0;1;1;3;11;16;0;3;0;3;0.9;1.81
2011;4;Olympique Lyonnais;Montpellier Hérault SC;2;1;0;1;4;2;3;0;0;3;1.14;1.16
2011;4;LOSC Lille;Olympique de Marseille;3;2;0;2;3;6;3;0;0;3;1.14;1.16
2011;4;FC Sochaux-Montbéliard;AS Saint-Etienne;2;1;0;1;19;8;3;0;0;3;1.14;1.16
2011;5;FC Sochaux-Montbéliard;FC Lorient;1;1;1;1;19;9;1;1;1;1;1;1.67
